# trial: trial_010.csv
# date: 2026-08-01T17:39:18
# note: bench test 4a-v3: left wheel deadband, 14 counted bursts 20-72 step 4
# self-balancing-robot fw2 ��� motors DISARMED at boot
# EEPROM settings loaded
# gyro cal: keep robot still...
# gyro cal done ('c' to redo)
# 'h' for help, 'a' to arm, 'x' = E-STOP
# Kp=25.000 Ki=5.000 Kd=0.500 trim=2.22 db=0/0
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us
6776,-2.22,-2.05,-0.02,0.0,0.0,0.0,0,5000
6797,-1.96,-2.05,0.02,0.0,0.0,0.0,0,5004
6817,-1.89,-2.05,0.03,0.0,0.0,0.0,0,5004
6837,-1.91,-2.05,-0.05,0.0,0.0,0.0,0,5000
6857,-1.90,-2.05,0.00,0.0,0.0,0.0,0,5004
6877,-1.76,-2.03,-0.05,0.0,0.0,0.0,0,5000
6897,-2.08,-2.04,-0.06,0.0,0.0,0.0,0,5000
6917,-1.96,-2.03,0.02,0.0,0.0,0.0,0,5000
6937,-1.89,-2.03,-0.08,0.0,0.0,0.0,0,5004
6957,-2.04,-2.04,-0.03,0.0,0.0,0.0,0,5000
6977,-2.19,-2.04,0.06,0.0,0.0,0.0,0,5000
6996,-2.12,-2.04,-0.09,0.0,0.0,0.0,0,5000
7017,-2.06,-2.05,0.02,0.0,0.0,0.0,0,5004
7036,-2.29,-2.05,0.02,0.0,0.0,0.0,0,5000
7057,-2.02,-2.05,0.03,0.0,0.0,0.0,0,5000
7077,-2.10,-2.06,0.00,0.0,0.0,0.0,0,5000
7097,-2.14,-2.06,0.02,0.0,0.0,0.0,0,5000
7117,-2.08,-2.06,0.03,0.0,0.0,0.0,0,5000
7137,-2.03,-2.07,0.02,0.0,0.0,0.0,0,5000
7157,-2.03,-2.06,-0.05,0.0,0.0,0.0,0,5000
7177,-1.99,-2.05,-0.06,0.0,0.0,0.0,0,5000
7197,-2.05,-2.05,0.02,0.0,0.0,0.0,0,5000
7217,-2.08,-2.05,0.03,0.0,0.0,0.0,0,5000
7237,-2.21,-2.06,0.05,0.0,0.0,0.0,0,5004
7257,-2.01,-2.05,0.02,0.0,0.0,0.0,0,5004
7277,-1.97,-2.05,-0.08,0.0,0.0,0.0,0,5000
7297,-2.04,-2.04,-0.05,0.0,0.0,0.0,0,5004
7317,-2.09,-2.04,-0.02,0.0,0.0,0.0,0,5004
7337,-1.95,-2.04,-0.05,0.0,0.0,0.0,0,5000
7357,-2.03,-2.04,0.00,0.0,0.0,0.0,0,5000
7377,-2.05,-2.05,-0.02,0.0,0.0,0.0,0,5004
7397,-2.04,-2.05,0.06,0.0,0.0,0.0,0,5004
7417,-2.13,-2.04,-0.06,0.0,0.0,0.0,0,5004
7437,-1.98,-2.04,0.03,0.0,0.0,0.0,0,5000
7457,-2.16,-2.04,-0.06,0.0,0.0,0.0,0,5008
7477,-2.00,-2.04,0.00,0.0,0.0,0.0,0,5004
7497,-2.20,-2.05,0.00,0.0,0.0,0.0,0,5004
