# trial: trial_060.csv
# note: P3 wireless trial 1: untethered balance, camera mass on front
# gains: Kp=15.0 Ki=0.5 Kd=0.2 trim=6.0 link=wifi
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us,gyro_y,gyro_z,tilt_cmd,v_est,v_set,dist_cm,yaw_deg,vbat
276365,24.13,24.16,-2.65,0.0,0.0,0.0,0,5004,-1.77,-3.89,0.00,0.0,0.0,0.0,-127.9,8.07
276408,24.22,24.09,-0.06,0.0,0.0,0.0,0,5000,-0.98,-1.53,0.00,0.0,0.0,0.0,-128.0,8.07
276451,23.86,24.36,3.44,0.0,0.0,0.0,0,5000,2.06,4.32,0.00,0.0,0.0,0.0,-127.9,8.07
276493,24.01,24.27,0.59,0.0,0.0,0.0,0,5000,-0.57,-2.24,0.00,0.0,0.0,0.0,-127.9,8.07
276536,25.57,24.48,3.02,0.0,0.0,0.0,0,5004,1.14,2.59,0.00,0.0,0.0,0.0,-127.9,8.07
276579,23.94,24.38,-2.65,0.0,0.0,0.0,0,5000,-1.51,-3.57,0.00,0.0,0.0,0.0,-127.9,8.07
276622,24.26,24.42,6.01,0.0,0.0,0.0,0,5008,0.75,1.96,0.00,0.0,0.0,0.0,-127.9,8.07
276664,24.54,24.58,1.85,0.0,0.0,0.0,0,5000,-1.41,-3.91,0.00,0.0,0.0,0.0,-128.0,8.07
276707,25.18,24.67,2.61,0.0,0.0,0.0,0,5000,-0.65,-2.06,0.00,0.0,0.0,0.0,-128.2,8.07
276750,25.38,24.83,-0.65,0.0,0.0,0.0,0,5000,-0.53,-1.22,0.00,0.0,0.0,0.0,-128.2,8.07
276793,24.47,24.89,0.33,0.0,0.0,0.0,0,5004,1.06,1.51,0.00,0.0,0.0,0.0,-128.2,8.07
276836,24.53,24.78,2.36,0.0,0.0,0.0,0,5000,0.65,1.41,0.00,0.0,0.0,0.0,-128.1,8.07
276878,24.36,25.00,4.95,0.0,0.0,0.0,0,5000,1.65,3.87,0.00,0.0,0.0,0.0,-127.9,8.07
276921,24.79,24.95,-0.06,0.0,0.0,0.0,0,5004,-2.02,-5.28,0.00,0.0,0.0,0.0,-128.0,8.07
276964,25.03,25.22,10.74,0.0,0.0,0.0,0,5000,1.49,3.49,0.00,0.0,0.0,0.0,-128.0,8.07
277007,24.96,25.51,1.06,0.0,0.0,0.0,0,5000,-1.47,-4.00,0.00,0.0,0.0,0.0,-128.0,8.07
277050,26.02,25.33,-5.77,0.0,0.0,0.0,0,5000,-3.67,-8.83,0.00,0.0,0.0,0.0,-128.4,8.07
277093,24.46,25.58,7.42,0.0,0.0,0.0,0,5000,2.96,7.44,0.00,0.0,0.0,0.0,-128.3,8.07
277135,25.89,25.51,-4.79,0.0,0.0,0.0,0,5004,-3.02,-6.64,0.00,0.0,0.0,0.0,-128.3,8.07
277178,26.78,25.45,-4.63,0.0,0.0,0.0,0,5000,0.06,-0.73,0.00,0.0,0.0,0.0,-128.5,8.07
277221,24.09,25.30,-7.68,0.0,0.0,0.0,0,5000,1.94,4.55,0.00,0.0,0.0,0.0,-128.3,8.07
277264,26.98,24.60,-23.93,0.0,0.0,0.0,0,5000,-2.26,-5.03,0.00,0.0,0.0,0.0,-128.5,8.07
277308,24.04,23.93,-19.96,0.0,0.0,0.0,0,5004,2.34,5.30,0.00,0.0,0.0,0.0,-128.4,8.07
277350,20.18,22.76,-18.79,0.0,0.0,0.0,0,5000,-0.02,1.57,0.00,0.0,0.0,0.0,-128.2,8.07
277394,22.27,21.97,-12.01,0.0,0.0,0.0,0,5004,-0.86,-0.37,0.00,0.0,0.0,0.0,-128.2,8.07
277437,20.20,21.64,-5.38,0.0,0.0,0.0,0,5004,1.59,4.75,0.00,0.0,0.0,0.0,-128.2,8.07
277480,22.23,21.02,-11.72,0.0,0.0,0.0,0,5004,-3.04,-9.87,0.00,0.0,0.0,0.0,-128.3,8.07
277523,19.82,20.90,1.85,0.0,0.0,0.0,0,5000,1.20,3.79,0.00,0.0,0.0,0.0,-128.4,8.07
277566,22.65,20.78,-5.18,0.0,0.0,0.0,0,5004,-1.55,-4.77,0.00,0.0,0.0,0.0,-128.4,8.07
277609,20.77,20.70,-6.30,0.0,0.0,0.0,0,5004,-0.47,-1.73,0.00,0.0,0.0,0.0,-128.5,8.07
277652,21.44,20.33,-12.62,0.0,0.0,0.0,0,5000,-1.22,-2.87,0.00,0.0,0.0,0.0,-128.7,8.07
277696,19.71,19.89,-8.21,0.0,0.0,0.0,0,5000,-0.29,0.96,0.00,0.0,0.0,0.0,-128.6,8.07
277739,20.18,19.50,-12.80,0.0,0.0,0.0,0,5000,-0.73,-0.59,0.00,0.0,0.0,0.0,-128.6,8.07
277782,19.07,19.12,-10.93,0.0,0.0,0.0,0,5000,1.10,5.87,0.00,0.0,0.0,0.0,-128.5,8.07
277825,16.06,18.31,-11.50,0.0,0.0,0.0,0,5004,-1.96,-4.87,0.00,0.0,0.0,0.0,-128.5,8.07
277868,20.13,18.08,-1.83,0.0,0.0,0.0,0,5004,0.39,1.88,0.00,0.0,0.0,0.0,-128.6,8.07
277911,16.17,18.13,0.00,0.0,0.0,0.0,0,5000,1.37,3.85,0.00,0.0,0.0,0.0,-128.4,8.07
277954,18.06,17.69,-7.62,0.0,0.0,0.0,0,5000,-2.49,-10.19,0.00,0.0,0.0,0.0,-128.6,8.07
277997,18.10,17.70,-1.63,0.0,0.0,0.0,0,5000,0.18,2.18,0.00,0.0,0.0,0.0,-128.8,8.07
278040,17.37,17.61,-2.34,0.0,0.0,0.0,0,5004,-0.20,-0.59,0.00,0.0,0.0,0.0,-128.7,8.07
278083,17.12,17.50,-2.41,0.0,0.0,0.0,0,5004,-0.41,-0.08,0.00,0.0,0.0,0.0,-128.7,8.07
278126,18.74,17.44,-4.61,0.0,0.0,0.0,0,5004,-0.57,-1.63,0.00,0.0,0.0,0.0,-128.8,8.07
278169,16.44,17.39,0.22,0.0,0.0,0.0,0,5000,1.14,4.93,0.00,0.0,0.0,0.0,-128.6,8.07
278212,17.52,17.11,-6.56,0.0,0.0,0.0,0,5004,-1.37,-5.52,0.00,0.0,0.0,0.0,-128.8,8.07
278255,16.72,17.11,0.94,0.0,0.0,0.0,0,5000,0.82,4.79,0.00,0.0,0.0,0.0,-128.7,8.07
278297,17.43,16.89,-6.30,0.0,0.0,0.0,0,5000,-1.67,-4.57,0.00,0.0,0.0,0.0,-128.8,8.07
278341,17.02,16.92,0.45,0.0,0.0,0.0,0,5000,1.00,4.18,0.00,0.0,0.0,0.0,-128.7,8.07
278383,15.88,16.74,-6.67,0.0,0.0,0.0,0,5004,-0.71,-3.28,0.00,0.0,0.0,0.0,-128.7,8.07
278426,17.33,16.53,-3.87,0.0,0.0,0.0,0,5000,-0.06,0.33,0.00,0.0,0.0,0.0,-128.8,8.07
278469,16.16,16.52,-1.73,0.0,0.0,0.0,0,5000,1.12,6.38,0.00,0.0,0.0,0.0,-128.6,8.07
278512,16.47,16.20,-8.54,0.0,0.0,0.0,0,5000,-0.86,-3.22,0.00,0.0,0.0,0.0,-128.6,8.07
278555,15.75,15.92,-3.04,0.0,0.0,0.0,0,5004,0.06,2.30,0.00,0.0,0.0,0.0,-128.6,8.07
278598,15.87,15.80,-5.83,0.0,0.0,0.0,0,5000,-0.41,-0.06,0.00,0.0,0.0,0.0,-128.6,8.07
278641,16.19,15.66,-2.67,0.0,0.0,0.0,0,5000,0.82,4.10,0.00,0.0,0.0,0.0,-128.5,8.07
278684,13.89,15.43,-5.03,0.0,0.0,0.0,0,5004,-0.10,1.61,0.00,0.0,0.0,0.0,-128.3,8.07
278727,15.14,15.11,-4.14,0.0,0.0,0.0,0,5004,-0.41,-1.98,0.00,0.0,0.0,0.0,-128.4,8.07
278770,15.88,15.09,-3.42,0.0,0.0,0.0,0,5004,0.41,2.47,0.00,0.0,0.0,0.0,-128.4,8.07
278813,14.45,14.76,-9.85,0.0,0.0,0.0,0,5000,-1.06,-3.69,0.00,0.0,0.0,0.0,-128.4,8.07
278856,15.29,14.43,-6.95,0.0,0.0,0.0,0,5000,-0.04,2.47,0.00,0.0,0.0,0.0,-128.5,8.07
278899,14.69,14.30,-6.44,0.0,0.0,0.0,0,5000,0.67,6.07,0.00,0.0,0.0,0.0,-128.2,8.07
278941,11.78,13.83,-7.75,0.0,0.0,0.0,0,5000,-0.47,1.06,0.00,0.0,0.0,0.0,-128.0,8.07
278984,14.20,13.66,-2.34,0.0,0.0,0.0,0,5000,1.08,5.91,0.00,0.0,0.0,0.0,-128.0,8.07
279027,13.13,13.48,-5.38,0.0,0.0,0.0,0,5004,0.37,3.79,0.00,0.0,0.0,0.0,-127.7,8.07
279070,12.68,13.19,-6.71,0.0,0.0,0.0,0,5000,0.22,1.55,0.00,0.0,0.0,0.0,-127.7,8.07
279112,12.66,12.84,-4.53,0.0,0.0,0.0,0,5004,-0.33,-0.39,0.00,0.0,0.0,0.0,-127.6,8.07
279156,12.22,12.71,-3.04,0.0,0.0,0.0,0,5000,0.45,2.30,0.00,0.0,0.0,0.0,-127.6,8.07
279198,12.67,12.54,-5.73,0.0,0.0,0.0,0,5004,-0.20,-0.06,0.00,0.0,0.0,0.0,-127.5,8.07
279242,11.67,12.26,-4.32,0.0,0.0,0.0,0,5004,0.04,0.71,0.00,0.0,0.0,0.0,-127.5,8.07
279284,12.96,12.04,-6.77,0.0,0.0,0.0,0,5000,-0.77,-2.16,0.00,0.0,0.0,0.0,-127.6,8.07
279327,11.60,11.99,-3.79,0.0,0.0,0.0,0,5000,0.57,4.46,0.00,0.0,0.0,0.0,-127.4,8.07
279370,11.81,11.69,-5.06,0.0,0.0,0.0,0,5000,0.08,1.39,0.00,0.0,0.0,0.0,-127.4,8.07
279413,11.74,11.43,-6.09,0.0,0.0,0.0,0,5000,-0.63,-1.79,0.00,0.0,0.0,0.0,-127.4,8.07
279456,11.27,11.27,-2.67,0.0,0.0,0.0,0,5004,0.18,2.41,0.00,0.0,0.0,0.0,-127.3,8.07
279499,10.64,11.06,-5.42,0.0,0.0,0.0,0,5004,-0.39,-2.38,0.00,0.0,0.0,0.0,-127.4,8.07
279542,10.83,11.03,-1.79,0.0,0.0,0.0,0,5000,-0.06,0.43,0.00,0.0,0.0,0.0,-127.4,8.07
279585,10.70,10.88,-4.81,0.0,0.0,0.0,0,5000,-0.14,-0.79,0.00,0.0,0.0,0.0,-127.4,8.07
279628,10.23,10.68,0.20,0.0,0.0,0.0,0,5000,-0.37,0.55,0.00,0.0,0.0,0.0,-127.4,8.07
279671,11.38,10.70,-1.32,0.0,0.0,0.0,0,5000,-0.43,-0.63,0.00,0.0,0.0,0.0,-127.4,8.07
279714,10.28,10.62,-0.86,0.0,0.0,0.0,0,5000,-0.04,-0.24,0.00,0.0,0.0,0.0,-127.4,8.07
279757,10.32,10.57,1.28,0.0,0.0,0.0,0,5004,-0.04,-0.98,0.00,0.0,0.0,0.0,-127.5,8.07
279800,10.20,10.68,3.28,0.0,0.0,0.0,0,5004,-0.43,-1.43,0.00,0.0,0.0,0.0,-127.5,8.07
279843,9.82,10.78,5.56,0.0,0.0,0.0,0,5000,-0.63,-3.30,0.00,0.0,0.0,0.0,-127.5,8.07
279886,11.83,11.07,9.40,0.0,0.0,0.0,0,5004,0.10,-2.94,0.00,0.0,0.0,0.0,-127.7,8.07
279929,12.09,11.75,17.92,0.0,0.0,0.0,0,5004,1.32,3.71,0.00,0.0,0.0,0.0,-127.6,8.07
279971,12.40,12.17,7.17,0.0,0.0,0.0,0,5000,-0.75,-7.48,0.00,0.0,0.0,0.0,-127.7,8.07
280014,13.37,12.67,7.28,0.0,0.0,0.0,0,5004,-0.22,-1.55,0.00,0.0,0.0,0.0,-127.9,8.07
280057,13.12,12.92,4.28,0.0,0.0,0.0,0,5000,-0.94,-4.22,0.00,0.0,0.0,0.0,-128.0,8.07
280100,13.70,13.38,12.80,0.0,0.0,0.0,0,5004,1.63,5.40,0.00,0.0,0.0,0.0,-128.0,8.07
280143,13.39,13.70,5.75,0.0,0.0,0.0,0,5000,-0.24,-3.12,0.00,0.0,0.0,0.0,-127.9,8.07
280186,14.21,14.01,12.47,0.0,0.0,0.0,0,5000,0.98,2.94,0.00,0.0,0.0,0.0,-128.0,8.07
2802129.3,8.07
283905,21.78,22.90,2.38,0.0,0.0,0.0,0,5000,0.12,0.18,0.00,0.0,0.0,0.0,-129.2,8.07
283948,23.89,23.03,3.12,0.0,0.0,0.0,0,5004,0.06,-0.26,0.00,0.0,0.0,0.0,-129.3,8.07
283990,22.71,23.12,2.98,0.0,0.0,0.0,0,5004,-0.24,-0.51,0.00,0.0,0.0,0.0,-129.3,8.07
284033,24.34,23.27,2.53,0.0,0.0,0.0,0,5000,-0.10,-0.35,0.00,0.0,0.0,0.0,-129.3,8.07
284076,23.51,23.42,0.86,0.0,0.0,0.0,0,5004,0.35,0.06,0.00,0.0,0.0,0.0,-129.3,8.07
284119,23.58,23.40,0.75,0.0,0.0,0.0,0,5004,-0.02,-0.49,0.00,0.0,0.0,0.0,-129.3,8.07
284162,23.79,23.49,1.61,0.0,0.0,0.0,0,5004,0.33,1.26,0.00,0.0,0.0,0.0,-129.3,8.07
284204,22.50,23.50,2.57,0.0,0.0,0.0,0,5004,0.24,0.37,0.00,0.0,0.0,0.0,-129.3,8.07
284247,24.01,23.60,2.73,0.0,0.0,0.0,0,5004,0.04,-0.84,0.00,0.0,0.0,0.0,-129.3,8.07
284289,23.68,23.76,3.42,0.0,0.0,0.0,0,5000,0.29,0.12,0.00,0.0,0.0,0.0,-129.3,8.07
284332,24.34,23.88,1.63,0.0,0.0,0.0,0,5000,-0.18,0.02,0.00,0.0,0.0,0.0,-129.3,8.07
284374,23.76,23.99,0.75,0.0,0.0,0.0,0,5000,0.59,1.14,0.00,0.0,0.0,0.0,-129.3,8.07
284417,23.07,23.99,2.30,0.0,0.0,0.0,0,5000,0.14,0.73,0.00,0.0,0.0,0.0,-129.2,8.07
284459,24.63,24.03,2.24,0.0,0.0,0.0,0,5004,-0.65,-2.32,0.00,0.0,0.0,0.0,-129.3,8.07
284502,24.40,24.15,2.41,0.0,0.0,0.0,0,5004,-0.59,-2.10,0.00,0.0,0.0,0.0,-129.3,8.07
284545,23.81,24.31,4.81,0.0,0.0,0.0,0,5004,0.14,0.06,0.00,0.0,0.0,0.0,-129.4,8.07
284588,24.66,24.51,5.61,0.0,0.0,0.0,0,5000,0.02,0.37,0.00,0.0,0.0,0.0,-129.4,8.07
284630,25.62,24.71,2.73,0.0,0.0,0.0,0,5000,-0.57,-1.08,0.00,0.0,0.0,0.0,-129.4,8.07
284673,25.27,24.86,1.22,0.0,0.0,0.0,0,5000,0.06,-0.14,0.00,0.0,0.0,0.0,-129.4,8.07
284716,24.33,24.87,0.57,0.0,0.0,0.0,0,5000,-0.26,-0.51,0.00,0.0,0.0,0.0,-129.4,8.07
284759,24.91,24.88,1.24,0.0,0.0,0.0,0,5000,-0.33,-0.82,0.00,0.0,0.0,0.0,-129.4,8.07
284802,25.26,25.00,5.01,0.0,0.0,0.0,0,5000,0.63,0.63,0.00,0.0,0.0,0.0,-129.4,8.07
284844,25.78,25.13,3.85,0.0,0.0,0.0,0,5000,-0.55,-2.18,0.00,0.0,0.0,0.0,-129.4,8.07
284887,25.47,25.36,4.63,0.0,0.0,0.0,0,5000,0.16,0.88,0.00,0.0,0.0,0.0,-129.4,8.07
284929,25.03,25.55,6.64,0.0,0.0,0.0,0,5004,0.29,-0.10,0.00,0.0,0.0,0.0,-129.4,8.07
284972,26.31,25.96,11.66,0.0,0.0,0.0,0,5004,1.49,1.47,0.00,0.0,0.0,0.0,-129.4,8.07
285015,26.73,26.32,8.01,0.0,0.0,0.0,0,5004,-0.90,-4.53,0.00,0.0,0.0,0.0,-129.4,8.07
285058,26.34,26.76,9.11,0.0,0.0,0.0,0,5004,0.02,0.59,0.00,0.0,0.0,0.0,-129.5,8.07
285100,27.09,27.21,10.21,0.0,0.0,0.0,0,5004,0.26,-0.33,0.00,0.0,0.0,0.0,-129.5,8.07
285143,28.29,27.65,8.89,0.0,0.0,0.0,0,5000,0.59,-0.33,0.00,0.0,0.0,0.0,-129.5,8.07
285186,28.53,28.05,3.61,0.0,0.0,0.0,0,5000,0.14,0.33,0.00,0.0,0.0,0.0,-129.5,8.07
285228,27.52,28.14,1.41,0.0,0.0,0.0,0,5000,0.04,0.49,0.00,0.0,0.0,0.0,-129.5,8.07
285271,28.14,28.22,2.45,0.0,0.0,0.0,0,5004,0.26,1.02,0.00,0.0,0.0,0.0,-129.5,8.07
285313,27.83,28.31,5.03,0.0,0.0,0.0,0,5004,0.53,0.45,0.00,0.0,0.0,0.0,-129.4,8.07
285356,28.42,28.50,8.83,0.0,0.0,0.0,0,5000,0.31,-1.75,0.00,0.0,0.0,0.0,-129.5,8.07
285398,29.32,28.86,11.19,0.0,0.0,0.0,0,5000,0.67,-0.08,0.00,0.0,0.0,0.0,-129.5,8.07
285441,29.58,29.39,7.11,0.0,0.0,0.0,0,5004,0.51,0.33,0.00,0.0,0.0,0.0,-129.5,8.07
285484,30.00,29.65,5.36,0.0,0.0,0.0,0,5000,0.33,0.43,0.00,0.0,0.0,0.0,-129.5,8.07
285526,29.65,29.90,4.63,0.0,0.0,0.0,0,5000,0.63,0.77,0.00,0.0,0.0,0.0,-129.5,8.07
285568,30.83,30.01,3.08,0.0,0.0,0.0,0,5000,-0.02,-0.75,0.00,0.0,0.0,0.0,-129.5,8.07
285611,29.95,30.14,2.38,0.0,0.0,0.0,0,5004,-0.04,-0.29,0.00,0.0,0.0,0.0,-129.5,8.07
285654,29.88,30.19,5.12,0.0,0.0,0.0,0,5000,0.10,0.08,0.00,0.0,0.0,0.0,-129.5,8.07
285697,31.89,30.46,9.07,0.0,0.0,0.0,0,5004,0.51,0.02,0.00,0.0,0.0,0.0,-129.6,8.07
285739,30.83,30.87,4.79,0.0,0.0,0.0,0,5004,0.73,0.37,0.00,0.0,0.0,0.0,-129.5,8.07
285782,30.61,30.97,4.32,0.0,0.0,0.0,0,5004,-0.16,-1.39,0.00,0.0,0.0,0.0,-129.6,8.07
285825,31.72,31.20,4.85,0.0,0.0,0.0,0,5000,0.55,0.82,0.00,0.0,0.0,0.0,-129.6,8.07
285867,30.49,31.37,3.18,0.0,0.0,0.0,0,5004,0.20,-0.45,0.00,0.0,0.0,0.0,-129.6,8.07
285910,32.12,31.51,5.06,0.0,0.0,0.0,0,5000,0.29,-0.12,0.00,0.0,0.0,0.0,-129.6,8.07
285952,31.49,31.71,5.95,0.0,0.0,0.0,0,5000,0.59,0.45,0.00,0.0,0.0,0.0,-129.6,8.07
285995,32.25,31.94,6.52,0.0,0.0,0.0,0,5004,0.33,-0.84,0.00,0.0,0.0,0.0,-129.6,8.07
286038,32.27,32.14,5.97,0.0,0.0,0.0,0,5000,0.10,-0.22,0.00,0.0,0.0,0.0,-129.6,8.07
286080,32.12,32.44,6.54,0.0,0.0,0.0,0,5004,-0.02,-0.31,0.00,0.0,0.0,0.0,-129.6,8.07
286123,33.44,32.78,7.05,0.0,0.0,0.0,0,5004,0.49,0.08,0.00,0.0,0.0,0.0,-129.6,8.07
286166,33.03,33.01,4.02,0.0,0.0,0.0,0,5004,-0.04,0.02,0.00,0.0,0.0,0.0,-129.6,8.07
286208,33.57,33.18,0.84,0.0,0.0,0.0,0,5000,-0.29,0.10,0.00,0.0,0.0,0.0,-129.6,8.07
286251,33.55,33.21,-1.69,0.0,0.0,0.0,0,5000,0.00,0.88,0.00,0.0,0.0,0.0,-129.6,8.07
286294,33.50,33.14,-2.83,0.0,0.0,0.0,0,5004,-0.06,-0.43,0.00,0.0,0.0,0.0,-129.6,8.07
286337,31.57,32.97,0.79,0.0,0.0,0.0,0,5000,0.49,1.43,0.00,0.0,0.0,0.0,-129.6,8.07
286379,33.42,32.95,3.10,0.0,0.0,0.0,0,5000,-0.61,-1.41,0.00,0.0,0.0,0.0,-129.6,8.07
286422,33.57,33.21,2.83,0.0,0.0,0.0,0,5000,0.57,0.41,0.00,0.0,0.0,0.0,-129.6,8.07
286465,33.50,33.28,2.08,0.0,0.0,0.0,0,5004,1.04,0.86,0.00,0.0,0.0,0.0,-129.6,8.07
286507,35.45,33.26,-9.72,0.0,0.0,0.0,0,5000,8.36,16.37,0.00,0.0,0.0,0.0,-129.3,8.07
286550,32.70,33.09,-10.03,0.0,0.0,0.0,0,5000,-3.91,-7.79,0.00,0.0,0.0,0.0,-129.2,8.07
286594,30.69,32.23,-15.90,0.0,0.0,0.0,0,5004,0.10,2.20,0.00,0.0,0.0,0.0,-129.5,8.07
286637,31.64,31.80,-21.95,0.0,0.0,0.0,0,5004,-0.14,1.53,0.00,0.0,0.0,0.0,-129.4,8.07
286680,30.82,30.56,-25.44,0.0,0.0,0.0,0,5004,-2.45,-4.08,0.00,0.0,0.0,0.0,-129.5,8.07
286723,27.73,29.38,-16.04,0.0,0.0,0.0,0,5004,-1.26,-1.47,0.00,0.0,0.0,0.0,-129.6,8.07
286767,29.81,28.93,-10.80,0.0,0.0,0.0,0,5004,0.55,3.51,0.00,0.0,0.0,0.0,-129.5,8.07
286810,29.28,28.54,-16.69,0.0,0.0,0.0,0,5000,1.35,5.16,0.00,0.0,0.0,0.0,-129.3,8.07
286853,27.06,27.74,-15.84,0.0,0.0,0.0,0,5000,0.86,3.55,0.00,0.0,0.0,0.0,-129.1,8.07
286895,25.70,26.79,-13.15,0.0,0.0,0.0,0,5000,-3.02,-5.58,0.00,0.0,0.0,0.0,-129.2,8.07
286939,26.59,26.73,0.10,0.0,0.0,0.0,0,5004,3.36,10.29,0.00,0.0,0.0,0.0,-129.1,8.07
286982,27.18,26.38,-12.33,0.0,0.0,0.0,0,5000,-1.20,-2.22,0.00,0.0,0.0,0.0,-128.9,8.07
287025,25.56,25.97,-16.59,0.0,0.0,0.0,0,5004,-0.47,-0.53,0.00,0.0,0.0,0.0,-129.0,8.07
287069,25.69,24.98,-25.54,0.0,0.0,0.0,0,5004,-3.04,-6.67,0.00,0.0,0.0,0.0,-129.2,8.07
287112,24.00,24.25,-10.23,0.0,0.0,0.0,0,5000,3.30,9.85,0.00,0.0,0.0,0.0,-129.1,8.07
287155,23.16,23.87,-10.27,0.0,0.0,0.0,0,5004,2.43,5.34,0.00,0.0,0.0,0.0,-128.7,8.07
287198,24.35,23.02,-20.71,0.0,0.0,0.0,0,5004,-2.61,-5.18,0.00,0.0,0.0,0.0,-128.8,8.07
287241,19.60,22.49,-8.83,0.0,0.0,0.0,0,5004,1.53,5.77,0.00,0.0,0.0,0.0,-128.7,8.07
287284,22.62,21.66,-15.67,0.0,0.0,0.0,0,5004,-3.97,-11.13,0.00,0.0,0.0,0.0,-128.9,8.07
287328,20.91,21.27,-12.56,0.0,0.0,0.0,0,5004,-0.77,-2.67,0.00,0.0,0.0,0.0,-129.3,8.07
287371,20.43,20.80,-3.79,0.0,0.0,0.0,0,5000,0.12,0.55,0.00,0.0,0.0,0.0,-129.2,8.07
287414,20.26,20.58,-7.40,0.0,0.0,0.0,0,5004,-1.53,-4.69,0.00,0.0,0.0,0.0,-129.3,8.07
287457,21.67,20.34,-7.66,0.0,0.0,0.0,0,5004,-0.90,-2.16,0.00,0.0,0.0,0.0,-129.5,8.07
287500,20.72,20.13,-12.15,0.0,0.0,0.0,0,5004,-0.37,-0.53,0.00,0.0,0.0,0.0,-129.5,8.07
287544,18.98,19.46,-16.10,0.0,0.0,0.0,0,5004,-1.12,-1.39,0.00,0.0,0.0,0.0,-129.5,8.07
287587,20.25,18.88,-17.35,0.0,0.0,0.0,0,5004,-0.43,0.92,0.00,0.0,0.0,0.0,-129.5,8.07
287630,16.93,18.03,-20.12,0.0,0.0,0.0,0,5000,-1.08,-0.92,0.00,0.0,0.0,0.0,-129.5,8.07
287674,16.51,17.20,-14.70,0.0,0.0,0.0,0,5004,-0.79,1.16,0.00,0.0,0.0,0.0,-129.5,8.07
287717,16.57,16.58,-16.43,0.0,0.0,0.0,0,5004,-0.84,-2.00,0.00,0.0,0.0,0.0,-129.5,8.07
287761,15.74,15.88,-13.84,0.0,0.0,0.0,0,5000,-0.35,1.18,0.00,0.0,0.0,0.0,-129.6,8.07
287804,14.55,15.25,-10.95,0.0,0.0,0.0,0,5004,-0.57,-0.71,0.00,0.0,0.0,0.0,-129.6,8.07
287847,13.95,14.82,-7.97,0.0,0.0,0.0,0,5000,-0.35,1.06,0.00,0.0,0.0,0.0,-129.5,8.07
287890,16.93,14.55,-11.80,0.0,0.0,0.0,0,5004,-0.57,0.22,0.00,0.0,0.0,0.0,-129.6,8.07
287933,13.02,13.97,-16.53,0.0,0.0,0.0,0,5000,-0.94,0.31,0.00,0.0,0.0,0.0,-129.6,8.07
287977,13.46,13.22,-9.34,0.0,0.0,0.0,0,5000,-0.43,0.96,0.00,0.0,0.0,0.0,-129.6,8.07
288020,12.50,12.82,-8.95,0.0,0.0,0.0,0,5000,-0.49,-1.28,0.00,0.0,0.0,0.0,-129.6,8.07
288063,12.45,12.45,-7.62,0.0,0.0,0.0,0,5000,-0.71,0.04,0.00,0.0,0.0,0.0,-129.6,8.07
288106,12.33,12.20,-7.87,0.0,0.0,0.0,0,5000,-0.33,0.02,0.00,0.0,0.0,0.0,-129.6,8.07
288149,11.35,11.81,-6.30,0.0,0.0,0.0,0,5000,-0.31,0.39,0.00,0.0,0.0,0.0,-129.6,8.07
288192,12.23,11.58,-8.26,0.0,0.0,0.0,0,5000,-0.61,-2.20,0.00,0.0,0.0,0.0,-129.6,8.07
288235,11.13,11.27,-6.73,0.0,0.0,0.0,0,5004,-0.02,-0.08,0.00,0.0,0.0,0.0,-129.6,8.07
288278,12.63,11.01,-11.66,0.0,0.0,0.0,0,5000,-0.35,1.30,0.00,0.0,0.0,0.0,-129.6,8.07
288321,7.93,10.45,-19.63,0.0,0.0,0.0,0,5000,-1.24,-1.55,0.00,0.0,0.0,0.0,-129.6,8.07
288365,8.73,9.63,-14.08,0.0,0.0,0.0,0,5004,-0.47,1.81,0.00,0.0,0.0,0.0,-129.6,8.07
288407,8.86,9.09,-11.80,0.0,0.0,0.0,0,5004,-0.10,0.61,0.00,0.0,0.0,0.0,-129.5,8.07
288450,7.75,8.46,-11.07,0.0,0.0,0.0,0,5004,-0.57,-1.28,0.00,0.0,0.0,0.0,-129.6,8.07
288493,7.92,8.16,-2.06,0.0,0.0,0.0,0,5000,0.63,4.61,0.00,0.0,0.0,0.0,-129.5,8.07
288535,9.50,7.87,-9.15,0.0,0.0,0.0,0,5004,-0.67,-6.77,0.00,0.0,0.0,0.0,-129.5,8.07
288578,7.60,7.61,-4.93,0.0,0.0,0.0,0,5004,-0.41,-0.98,0.00,0.0,0.0,0.0,-129.6,8.07
288621,7.42,7.52,-6.26,0.0,0.0,0.0,0,5004,0.04,0.59,0.00,0.0,0.0,0.0,-129.5,8.07
288663,7.62,7.21,-7.70,0.0,0.0,0.0,0,5000,-0.16,0.73,0.00,0.0,0.0,0.0,-129.5,8.07
288705,6.84,6.85,-5.71,0.0,0.0,0.0,0,5000,-0.04,1.02,0.00,0.0,0.0,0.0,-129.5,8.07
