# trial: trial_014.csv
# date: 2026-08-01T17:48:09
# note: gyro axis ID take 3: background window, 3x slow cycle fwd-up-back-up
# self-balancing-robot fw2 ��� motors DISARMED at boot
# EEPROM settings loaded
# gyro cal: keep robot still...
# gyro cal done ('c' to redo)
# 'h' for help, 'a' to arm, 'x' = E-STOP
# Kp=25.000 Ki=5.000 Kd=0.500 trim=2.22 db=23/23
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us,gyro_x,gyro_z
24124,-2.11,-1.94,0.46,0.0,0.0,0.0,0,5000,0.02,-0.15
24144,-2.21,-1.94,0.49,0.0,0.0,0.0,0,5000,0.08,-0.11
24165,-2.27,-1.94,1.04,0.0,0.0,0.0,0,5004,0.15,-0.12
24185,-2.09,-1.92,0.87,0.0,0.0,0.0,0,5000,0.00,0.05
24206,-2.22,-1.93,-0.21,0.0,0.0,0.0,0,5000,-0.06,0.03
24226,-1.99,-1.96,-0.87,0.0,0.0,0.0,0,5000,0.24,-0.14
24247,-2.22,-2.00,-1.79,0.0,0.0,0.0,0,5000,0.05,0.05
24267,-2.23,-2.04,-1.33,0.0,0.0,0.0,0,5004,-0.02,-0.06
24288,-2.11,-2.07,-0.81,0.0,0.0,0.0,0,5004,0.03,0.03
24308,-1.91,-2.08,-0.52,0.0,0.0,0.0,0,5000,0.02,-0.05
24329,-2.06,-2.08,-0.09,0.0,0.0,0.0,0,5004,0.00,-0.03
24349,-1.90,-2.07,0.17,0.0,0.0,0.0,0,5000,-0.09,-0.18
24370,-2.06,-2.07,-0.52,0.0,0.0,0.0,0,5000,-0.12,0.02
24390,-2.25,-2.10,-0.15,0.0,0.0,0.0,0,5000,0.03,-0.15
24411,-1.94,-2.08,1.50,0.0,0.0,0.0,0,5000,0.24,0.03
24431,-2.46,-2.07,0.23,0.0,0.0,0.0,0,5000,-0.08,0.24
24452,-2.13,-2.09,-0.32,0.0,0.0,0.0,0,5004,0.05,-0.05
24472,-1.93,-2.06,1.57,0.0,0.0,0.0,0,5000,-0.03,-0.24
24493,-2.04,-2.02,1.74,0.0,0.0,0.0,0,5004,0.18,-0.20
24513,-2.02,-2.00,-0.09,0.0,0.0,0.0,0,5004,-0.12,-0.15
24534,-2.29,-2.05,-1.92,0.0,0.0,0.0,0,5004,-0.05,0.20
24554,-1.97,-2.08,-0.72,0.0,0.0,0.0,0,5004,0.14,0.06
24574,-2.06,-2.07,-0.17,0.0,0.0,0.0,0,5000,0.09,0.11
24595,-2.20,-2.07,0.21,0.0,0.0,0.0,0,5004,0.17,0.03
24615,-2.14,-2.07,-0.26,0.0,0.0,0.0,0,5004,0.12,0.06
24636,-1.82,-2.07,0.15,0.0,0.0,0.0,0,5004,-0.05,-0.08
24656,-2.26,-2.06,-0.03,0.0,0.0,0.0,0,5000,-0.12,-0.02
24677,-2.23,-2.07,0.46,0.0,0.0,0.0,0,5004,0.03,-0.08
24697,-2.12,-2.05,1.47,0.0,0.0,0.0,0,5000,0.29,-0.03
24718,-2.04,-2.01,2.55,0.0,0.0,0.0,0,5000,0.35,-0.08
24738,-2.06,-1.96,2.43,0.0,0.0,0.0,0,5000,0.35,-0.03
24759,-2.11,-1.96,-0.29,0.0,0.0,0.0,0,5000,0.18,0.08
24779,-2.06,-1.98,-0.75,0.0,0.0,0.0,0,5000,0.00,-0.02
24800,-1.94,-2.00,-0.34,0.0,0.0,0.0,0,5000,-0.09,0.06
24820,-2.26,-2.02,-0.37,0.0,0.0,0.0,0,5004,0.06,0.08
24841,-1.96,-2.02,-0.34,0.0,0.0,0.0,0,5000,0.02,0.12
24861,-2.09,-2.02,0.15,0.0,0.0,0.0,0,5008,-0.05,-0.02
24882,-2.18,-2.02,0.95,0.0,0.0,0.0,0,5004,0.17,-0.12
24902,-2.06,-1.99,1.63,0.0,0.0,0.0,0,5004,0.20,-0.23
24923,-2.21,-1.97,1.50,0.0,0.0,0.0,0,5004,0.09,-0.12
24943,-1.97,-1.96,0.47,0.0,0.0,0.0,0,5000,0.02,-0.02
24964,-2.06,-1.98,-0.67,0.0,0.0,0.0,0,5004,-0.03,0.00
24984,-2.08,-2.00,-0.87,0.0,0.0,0.0,0,5004,0.00,-0.05
25005,-2.18,-2.02,-0.40,0.0,0.0,0.0,0,5004,-0.09,0.00
25025,-1.99,-2.02,0.17,0.0,0.0,0.0,0,5000,-0.11,-0.18
25046,-1.95,-2.01,0.64,0.0,0.0,0.0,0,5004,-0.03,-0.17
25066,-1.94,-2.01,0.58,0.0,0.0,0.0,0,5004,0.06,-0.14
25086,-1.99,-1.99,0.60,0.0,0.0,0.0,0,5000,0.02,-0.11
25107,-2.10,-2.00,0.20,0.0,0.0,0.0,0,5000,-0.02,-0.14
25127,-2.17,-2.01,-0.47,0.0,0.0,0.0,0,5004,-0.03,0.00
25148,-2.14,-2.02,0.05,0.0,0.0,0.0,0,5004,-0.02,-0.05
25168,-1.96,-2.02,0.40,0.0,0.0,0.0,0,5004,0.06,-0.11
25189,-1.96,-2.01,0.44,0.0,0.0,0.0,0,5000,0.14,0.02
25209,-1.95,-2.00,-0.09,0.0,0.0,0.0,0,5000,0.12,0.02
25230,-2.21,-2.02,-0.40,0.0,0.0,0.0,0,5004,0.03,0.02
25250,-2.11,-2.03,-0.14,0.0,0.0,0.0,0,5004,-0.08,-0.02
25271,-2.17,-2.04,-0.17,0.0,0.0,0.0,0,5000,0.05,0.02
25291,-1.99,-2.05,-0.29,0.0,0.0,0.0,0,5004,0.17,0.00
25312,-2.02,-2.05,-0.31,0.0,0.0,0.0,0,5004,0.12,0.12
25332,-1.90,-2.05,-0.38,0.0,0.0,0.0,0,5000,0.02,0.05
25353,-2.09,-2.06,-0.37,0.0,0.0,0.0,0,5004,-0.08,0.02
25373,-2.03,-2.06,-0.24,0.0,0.0,0.0,0,5004,-0.02,0.00
25394,-2.03,-2.07,-0.29,0.0,0.0,0.0,0,5000,0.08,-0.06
25414,-1.94,-2.07,-0.15,0.0,0.0,0.0,0,5004,0.02,-0.03
25435,-2.01,-2.08,-0.53,0.0,0.0,0.0,0,5000,-0.03,0.08
25455,-2.04,-2.09,-0.90,0.0,0.0,0.0,0,5004,-0.02,0.02
25476,-1.88,-2.10,-0.90,0.0,0.0,0.0,0,5000,-0.15,0.03
25496,-2.17,-2.12,-1.04,0.0,0.0,0.0,0,5000,-0.24,-0.08
25517,-2.14,-2.14,-1.02,0.0,0.0,0.0,0,5000,-0.24,-0.08
25537,-1.99,-2.16,-1.11,0.0,0.0,0.0,0,5000,-0.09,0.05
25558,-2.10,-2.18,-1.71,0.0,0.0,0.0,0,5004,0.00,-0.02
25578,-1.98,-2.22,-2.32,0.0,0.0,0.0,0,5000,-0.24,0.26
25598,-1.94,-2.24,-1.92,0.0,0.0,0.0,0,5004,-0.37,0.21
25619,-2.17,-2.26,-0.90,0.0,0.0,0.0,0,5004,-0.15,0.06
25639,-1.95,-2.24,0.15,0.0,0.0,0.0,0,5004,0.03,-0.18
25660,-2.06,-2.23,0.50,0.0,0.0,0.0,0,5004,0.14,0.06
25680,-2.02,-2.21,0.23,0.0,0.0,0.0,0,5000,0.05,0.17
25701,-2.03,-2.21,-0.47,0.0,0.0,0.0,0,5004,-0.06,0.29
25721,-1.98,-2.21,-0.81,0.0,0.0,0.0,0,5000,-0.11,0.32
25742,-2.18,-2.21,-0.78,0.0,0.0,0.0,0,5000,-0.06,0.21
25762,-2.30,-2.21,0.03,0.0,0.0,0.0,0,5000,0.08,0.15
25783,-2.34,-2.19,1.02,0.0,0.0,0.0,0,5000,0.11,0.06
25803,-2.26,-2.16,1.94,0.0,0.0,0.0,0,5000,0.18,0.00
25824,-2.20,-2.13,0.96,0.0,0.0,0.0,0,5004,0.08,0.02
25844,-1.99,-2.12,-0.03,0.0,0.0,0.0,0,5000,0.03,0.03
25865,-2.25,-2.12,-0.66,0.0,0.0,0.0,0,5004,-0.15,0.00
25885,-2.25,-2.14,-0.31,0.0,0.0,0.0,0,5004,-0.06,0.06
25906,-2.18,-2.14,-0.14,0.0,0.0,0.0,0,5000,0.02,0.12
25926,-2.03,-2.14,-0.20,0.0,0.0,0.0,0,5004,-0.08,0.08
25947,-1.94,-2.13,-0.23,0.0,0.0,0.0,0,5000,-0.03,-0.02
25967,-2.08,-2.12,0.49,0.0,0.0,0.0,0,5004,-0.15,-0.15
25988,-2.11,-2.10,0.98,0.0,0.0,0.0,0,5004,-0.17,-0.08
26008,-2.14,-2.09,0.82,0.0,0.0,0.0,0,5004,0.02,-0.08
26029,-2.16,-2.08,0.56,0.0,0.0,0.0,0,5000,0.00,-0.20
26049,-2.14,-2.07,0.20,0.0,0.0,0.0,0,5004,0.02,-0.03
26070,-2.18,-2.07,-0.20,0.0,0.0,0.0,0,5000,0.00,0.08
26090,-2.28,-2.09,-0.52,0.0,0.0,0.0,0,5004,-0.08,0.12
26110,-2.16,-2.11,-0.12,0.0,0.0,0.0,0,5000,-0.11,0.15
26131,-2.22,-2.12,0.23,0.0,0.0,0.0,0,5000,-0.03,0.03
26151,-1.96,-2.12,-0.93,0.0,0.0,0.0,0,5004,-0.11,0.05
26172,-2.23,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.02,-0.06
26192,-2.07,-2.13,-0.52,0.0,0.0,0.0,0,5000,0.08,-0.02
26213,-2.23,-2.15,-0.75,0.0,0.0,0.0,0,5004,0.12,-0.31
26233,-2.05,-2.17,-1.40,0.0,0.0,0.0,0,5004,-0.34,-0.14
26254,-2.13,-2.20,-1.66,0.0,0.0,0.0,0,5000,-0.81,0.17
26274,-2.27,-2.23,-2.40,0.0,0.0,0.0,0,5000,-0.72,-0.31
26295,-2.16,-2.27,-2.50,0.0,0.0,0.0,0,5000,-0.55,-0.18
26315,-2.31,-2.31,-2.43,0.0,0.0,0.0,0,5000,-0.63,-0.09
26336,-2.23,-2.32,-0.61,0.0,0.0,0.0,0,5000,-0.87,-0.18
26356,-2.18,-2.31,-0.15,0.0,0.0,0.0,0,5000,-1.68,-0.31
26377,-2.52,-2.31,-2.15,0.0,0.0,0.0,0,5000,-5.98,-0.43
26397,-2.33,-2.36,-3.16,0.0,0.0,0.0,0,5000,-7.83,-0.24
26417,-135.00,-12.64,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26436,-135.00,-22.32,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26457,-135.00,-31.44,2.15,0.0,0.0,0.0,0,5000,-1.34,2.99
26476,-135.00,-40.02,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26497,-135.00,-48.10,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26516,-135.00,-55.70,2.15,0.0,0.0,0.0,0,5000,-1.34,2.99
26536,-135.00,-62.86,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26556,-135.00,-69.58,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26576,-135.00,-75.90,2.15,0.0,0.0,0.0,0,5000,-1.34,2.99
26596,-135.00,-81.83,2.15,0.0,0.0,0.0,0,5000,-1.34,2.99
26616,-135.00,-87.40,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26636,-135.00,-92.63,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26656,-135.00,-97.53,2.15,0.0,0.0,0.0,0,5000,-1.34,2.99
26677,-135.00,-102.12,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26696,-135.00,-106.41,2.15,0.0,0.0,0.0,0,5000,-1.34,2.99
26717,-135.00,-110.43,2.15,0.0,0.0,0.0,0,5004,-1.34,2.99
26736,-135.00,-114.18,2.15,0.0,0.0,0.0,0,5000,-1.34,2.99
26758,-7.15,-107.97,-11.07,0.0,0.0,0.0,0,5004,11.01,-7.80
26778,-5.24,-102.16,-8.31,0.0,0.0,0.0,0,5004,6.26,-5.74
26799,-3.60,-96.36,-7.18,0.0,0.0,0.0,0,5000,1.47,-0.92
26820,-6.65,-90.92,-4.26,0.0,0.0,0.0,0,5000,-2.49,3.25
26841,-8.11,-85.86,-1.39,0.0,0.0,0.0,0,5000,-8.20,6.49
26861,-6.95,-80.96,2.60,0.0,0.0,0.0,0,5004,-10.76,8.24
26882,-4.82,-76.09,6.12,0.0,0.0,0.0,0,5000,-12.18,9.04
26902,-5.01,-71.31,9.62,0.0,0.0,0.0,0,5004,-12.85,8.99
26923,-5.38,-66.77,10.14,0.0,0.0,0.0,0,5000,-12.37,8.81
26943,-3.43,-62.40,8.70,0.0,0.0,0.0,0,5000,-9.89,6.96
26963,-1.34,-58.13,6.76,0.0,0.0,0.0,0,5000,-5.34,4.20
26984,-2.45,-54.12,4.17,0.0,0.0,0.0,0,5000,-0.70,0.82
27004,-3.66,-50.47,3.40,0.0,0.0,0.0,0,5004,5.08,-4.09
27026,-4.51,-47.07,4.98,0.0,0.0,0.0,0,5000,7.13,-6.08
27046,-6.83,-43.95,7.10,0.0,0.0,0.0,0,5000,5.28,-6.67
27067,-7.10,-41.07,9.16,0.0,0.0,0.0,0,5000,1.69,-7.65
27087,-6.46,-38.25,11.53,0.0,0.0,0.0,0,5000,-1.47,-6.53
27108,-5.82,-35.51,12.55,0.0,0.0,0.0,0,5000,-1.62,-5.28
27128,-4.84,-32.89,9.37,0.0,0.0,0.0,0,5000,-0.66,-5.86
27149,-4.75,-30.45,5.77,0.0,0.0,0.0,0,5004,0.70,-6.99
27169,-6.22,-28.28,4.17,0.0,0.0,0.0,0,5000,0.35,-8.24
27190,-6.66,-26.34,5.89,0.0,0.0,0.0,0,5004,-2.55,-7.07
27210,-4.83,-24.35,8.32,0.0,0.0,0.0,0,5000,-6.05,-3.59
27231,-4.44,-22.34,9.48,0.0,0.0,0.0,0,5000,-5.85,-1.40
27251,-4.94,-20.53,7.76,0.0,0.0,0.0,0,5004,-2.08,-3.89
27273,-5.55,-18.91,4.87,0.0,0.0,0.0,0,5000,2.31,-7.31
27293,-5.90,-17.48,1.15,0.0,0.0,0.0,0,5000,3.15,-5.92
27314,-6.66,-16.24,-1.53,0.0,0.0,0.0,0,5004,4.64,-5.65
27334,-6.57,-15.21,-6.40,0.0,0.0,0.0,0,5004,5.07,-6.38
27355,-5.96,-14.28,-10.31,0.0,0.0,0.0,0,5000,6.08,-7.73
27375,-7.09,-13.47,-12.70,0.0,0.0,0.0,0,5004,4.37,-6.99
27396,-6.84,-12.79,-11.85,0.0,0.0,0.0,0,5004,7.25,-8.17
27416,-6.72,-12.06,-8.96,0.0,0.0,0.0,0,5004,11.57,-9.22
27437,-9.29,-11.47,-6.87,0.0,0.0,0.0,0,5000,6.06,-5.79
27457,-9.53,-10.98,-3.59,0.0,0.0,0.0,0,5004,1.69,-4.92
27479,-8.13,-10.35,-0.08,0.0,0.0,0.0,0,5004,1.57,-3.10
27499,-8.05,-9.70,0.43,0.0,0.0,0.0,0,5000,0.24,-1.45
27520,-6.95,-9.06,-0.75,0.0,0.0,0.0,0,5004,-1.36,-0.73
27540,-5.06,-8.32,1.07,0.0,0.0,0.0,0,5000,1.33,-2.23
27560,-4.82,-7.51,3.94,0.0,0.0,0.0,0,5004,5.85,-2.87
27581,-4.89,-6.76,2.55,0.0,0.0,0.0,0,5000,10.58,-5.01
27601,-6.46,-6.18,0.44,0.0,0.0,0.0,0,5004,12.76,-6.18
27622,-9.33,-5.88,-0.95,0.0,0.0,0.0,0,5004,7.57,-4.31
27642,-9.59,-5.73,-0.85,0.0,0.0,0.0,0,5004,3.01,-1.86
27663,-6.98,-5.46,-2.61,0.0,0.0,0.0,0,5004,-2.41,3.36
27683,-4.27,-5.04,-4.17,0.0,0.0,0.0,0,5004,-2.44,5.48
27704,-3.68,-4.59,-9.05,0.0,0.0,0.0,0,5004,0.95,5.18
27724,-5.64,-4.34,-11.10,0.0,0.0,0.0,0,5004,4.53,3.94
27745,-7.76,-4.27,-8.93,0.0,0.0,0.0,0,5000,3.40,2.31
27765,-9.52,-4.29,-3.68,0.0,0.0,0.0,0,5000,-1.21,2.75
27786,-8.58,-4.20,3.50,0.0,0.0,0.0,0,5004,0.79,0.76
27806,-5.16,-3.79,8.49,0.0,0.0,0.0,0,5000,3.71,1.66
27827,-4.47,-3.22,10.63,0.0,0.0,0.0,0,5004,0.53,5.07
27847,-5.46,-2.67,12.66,0.0,0.0,0.0,0,5000,-3.33,9.05
27868,-7.03,-2.28,12.55,0.0,0.0,0.0,0,5004,-7.01,11.10
27888,-7.58,-2.02,12.53,0.0,0.0,0.0,0,5004,-13.04,14.32
27910,-6.76,-1.72,12.89,0.0,0.0,0.0,0,5004,-13.71,14.06
27930,-6.41,-1.47,10.61,0.0,0.0,0.0,0,5004,-10.52,10.79
27951,-6.17,-1.26,7.62,0.0,0.0,0.0,0,5004,-5.77,7.24
27971,-6.07,-1.13,4.23,0.0,0.0,0.0,0,5004,-2.35,7.45
27992,-6.82,-1.12,1.33,0.0,0.0,0.0,0,5000,-1.07,8.44
28012,-8.49,-1.27,0.29,0.0,0.0,0.0,0,5000,2.92,5.51
28033,-9.33,-1.53,-1.54,0.0,0.0,0.0,0,5000,6.31,-1.51
28053,-8.93,-1.83,-4.02,0.0,0.0,0.0,0,5000,7.53,-7.22
28073,-8.72,-2.12,-3.16,0.0,0.0,0.0,0,5000,7.31,-8.63
28094,-7.56,-2.25,2.47,0.0,0.0,0.0,0,5000,2.37,-4.08
28114,-7.31,-2.18,9.24,0.0,0.0,0.0,0,5000,-0.27,2.46
28135,-9.69,-2.27,4.98,0.0,0.0,0.0,0,5004,1.79,0.70
28155,-10.09,-2.64,-7.11,0.0,0.0,0.0,0,5000,-1.74,1.44
28176,-9.72,-3.19,-15.53,0.0,0.0,0.0,0,5004,-6.85,5.54
28196,-7.71,-3.70,-17.86,0.0,0.0,0.0,0,5000,-7.39,7.51
28218,-4.97,-3.93,-14.90,0.0,0.0,0.0,0,5004,-4.43,7.68
28238,-6.68,-4.07,-11.48,0.0,0.0,0.0,0,5000,-0.31,3.42
28259,-8.68,-4.32,-8.23,0.0,0.0,0.0,0,5000,-0.08,-1.08
28279,-9.40,-4.63,-9.48,0.0,0.0,0.0,0,5000,-1.08,-4.47
28300,-8.45,-4.95,-12.98,0.0,0.0,0.0,0,5000,0.21,-9.47
28320,-6.67,-5.20,-16.32,0.0,0.0,0.0,0,5000,0.06,-9.44
28341,-5.43,-5.35,-16.23,0.0,0.0,0.0,0,5004,0.49,-6.43
28361,-7.12,-5.53,-16.69,0.0,0.0,0.0,0,5000,1.27,-3.02
28382,-8.68,-5.87,-16.63,0.0,0.0,0.0,0,5004,-1.51,-0.21
28402,-7.55,-6.09,-12.43,0.0,0.0,0.0,0,5004,-3.08,0.37
28423,-7.46,-6.12,-3.77,0.0,0.0,0.0,0,5000,-1.91,0.24
28443,-8.58,-6.04,4.12,0.0,0.0,0.0,0,5000,1.33,-2.09
28464,-8.58,-5.90,8.43,0.0,0.0,0.0,0,5000,3.68,-4.46
28484,-8.17,-5.72,8.67,0.0,0.0,0.0,0,5000,4.02,-3.79
28505,-7.14,-5.50,7.71,0.0,0.0,0.0,0,5000,2.40,0.67
28525,-6.56,-5.29,4.53,0.0,0.0,0.0,0,5004,0.09,4.53
28546,-5.89,-5.11,1.53,0.0,0.0,0.0,0,5004,-1.01,6.29
28566,-6.38,-5.00,0.38,0.0,0.0,0.0,0,5004,0.08,4.05
28587,-7.44,-4.95,1.76,0.0,0.0,0.0,0,5004,1.83,1.71
28607,-7.60,-4.92,2.90,0.0,0.0,0.0,0,5000,0.93,1.66
28627,-5.94,-4.83,1.60,0.0,0.0,0.0,0,5004,-0.44,2.37
28648,-4.86,-4.69,-1.88,0.0,0.0,0.0,0,5004,0.17,2.21
28668,-4.66,-4.60,-5.63,0.0,0.0,0.0,0,5004,1.04,1.10
28689,-5.50,-4.61,-8.18,0.0,0.0,0.0,0,5004,2.05,-0.23
28709,-7.47,-4.77,-8.46,0.0,0.0,0.0,0,5000,1.74,-0.35
28731,-7.17,-4.95,-7.01,0.0,0.0,0.0,0,5000,0.38,0.15
28751,-6.15,-5.03,-5.34,0.0,0.0,0.0,0,5000,-0.37,0.72
28772,-6.20,-5.05,-4.85,0.0,0.0,0.0,0,5000,-1.37,1.42
28792,-5.85,-5.04,-4.09,0.0,0.0,0.0,0,5000,-1.85,1.18
28813,-5.60,-4.98,-1.65,0.0,0.0,0.0,0,5000,-0.11,-0.60
28833,-6.13,-4.88,1.68,0.0,0.0,0.0,0,5000,2.47,-1.68
28854,-6.53,-4.80,3.88,0.0,0.0,0.0,0,5004,1.66,-1.11
28874,-6.84,-4.71,4.41,0.0,0.0,0.0,0,5004,-0.49,0.90
28895,-6.63,-4.62,4.82,0.0,0.0,0.0,0,5004,-2.81,2.46
28915,-6.43,-4.52,5.39,0.0,0.0,0.0,0,5000,-3.31,2.21
28936,-5.82,-4.38,5.42,0.0,0.0,0.0,0,5004,-1.22,-0.26
28956,-4.91,-4.22,4.35,0.0,0.0,0.0,0,5000,1.85,-2.75
28977,-5.55,-4.11,2.05,0.0,0.0,0.0,0,5000,3.74,-3.98
28997,-6.76,-4.12,0.40,0.0,0.0,0.0,0,5008,2.96,-3.15
29018,-8.23,-4.26,-0.58,0.0,0.0,0.0,0,5004,0.79,-1.50
29038,-7.46,-4.44,-1.59,0.0,0.0,0.0,0,5000,-2.14,-0.21
29059,-6.47,-4.54,-2.09,0.0,0.0,0.0,0,5000,-2.49,-0.23
29079,-5.31,-4.54,-1.44,0.0,0.0,0.0,0,5004,-0.34,-1.04
29100,-5.39,-4.50,-0.70,0.0,0.0,0.0,0,5004,2.90,-2.18
29120,-7.23,-4.54,-0.64,0.0,0.0,0.0,0,5004,3.37,-1.86
29140,-8.50,-4.74,-1.24,0.0,0.0,0.0,0,5004,-0.32,0.69
29161,-7.29,-4.90,-1.79,0.0,0.0,0.0,0,5000,-4.02,3.10
29181,-5.71,-4.96,-2.81,0.0,0.0,0.0,0,5004,-3.59,2.84
29202,-5.18,-4.96,-3.22,0.0,0.0,0.0,0,5000,-0.31,0.53
29222,-5.60,-4.95,-2.78,0.0,0.0,0.0,0,5004,2.05,-1.30
29243,-6.59,-5.01,-2.41,0.0,0.0,0.0,0,5000,2.58,-1.57
29263,-7.41,-5.14,-2.73,0.0,0.0,0.0,0,5000,0.92,-0.84
29284,-7.35,-5.28,-2.23,0.0,0.0,0.0,0,5000,-1.36,0.61
29304,-5.45,-5.30,-1.76,0.0,0.0,0.0,0,5000,-2.21,1.33
29325,-4.81,-5.23,-1.50,0.0,0.0,0.0,0,5000,-1.24,1.13
29345,-5.96,-5.19,-0.99,0.0,0.0,0.0,0,5000,0.99,-0.24
29366,-6.53,-5.21,-0.15,0.0,0.0,0.0,0,5004,1.57,-1.13
29386,-6.74,-5.23,0.69,0.0,0.0,0.0,0,5000,0.49,-0.50
29407,-6.99,-5.26,1.19,0.0,0.0,0.0,0,5000,-0.96,0.21
29427,-6.37,-5.26,0.99,0.0,0.0,0.0,0,5000,-2.20,0.82
29448,-5.54,-5.21,0.50,0.0,0.0,0.0,0,5004,-1.18,0.34
29468,-5.71,-5.16,-0.05,0.0,0.0,0.0,0,5004,1.15,-1.50
29489,-6.53,-5.17,-0.27,0.0,0.0,0.0,0,5000,2.82,-2.64
29509,-7.38,-5.26,-0.05,0.0,0.0,0.0,0,5004,1.95,-2.11
29530,-6.85,-5.33,-0.40,0.0,0.0,0.0,0,5000,-0.87,0.21
29550,-6.03,-5.36,-1.10,0.0,0.0,0.0,0,5000,-2.98,1.22
29571,-5.16,-5.33,-0.61,0.0,0.0,0.0,0,5000,-1.54,0.73
29591,-5.65,-5.27,0.29,0.0,0.0,0.0,0,5000,1.27,-0.70
29612,-6.58,-5.26,1.22,0.0,0.0,0.0,0,5004,1.82,-1.04
29633,-7.21,-5.31,1.01,0.0,0.0,0.0,0,5004,-0.18,0.06
29654,-6.89,-5.38,-0.17,0.0,0.0,0.0,0,5004,-1.80,0.87
29674,-6.29,-5.43,-0.73,0.0,0.0,0.0,0,5000,-0.87,-0.15
29694,-5.71,-5.41,-0.37,0.0,0.0,0.0,0,5004,0.44,-0.43
29715,-6.56,-5.43,-0.46,0.0,0.0,0.0,0,5004,0.15,0.03
29735,-6.97,-5.50,-0.37,0.0,0.0,0.0,0,5000,0.17,0.05
29756,-6.50,-5.55,-0.26,0.0,0.0,0.0,0,5000,0.26,-0.21
29776,-6.15,-5.55,-0.09,0.0,0.0,0.0,0,5004,0.29,-0.09
29797,-6.35,-5.57,-0.11,0.0,0.0,0.0,0,5000,0.17,0.12
29817,-5.99,-5.58,-0.29,0.0,0.0,0.0,0,5000,0.38,-0.12
29838,-6.10,-5.59,-0.58,0.0,0.0,0.0,0,5004,0.41,-0.06
29858,-6.14,-5.60,-1.07,0.0,0.0,0.0,0,5004,0.27,-0.18
29879,-6.05,-5.61,-0.96,0.0,0.0,0.0,0,5000,0.06,0.02
29899,-6.55,-5.64,-0.66,0.0,0.0,0.0,0,5000,-0.20,0.38
29920,-6.29,-5.69,-0.81,0.0,0.0,0.0,0,5000,-0.37,-0.06
29940,-6.06,-5.70,-1.42,0.0,0.0,0.0,0,5000,0.95,-0.61
29961,-6.09,-5.72,-1.59,0.0,0.0,0.0,0,5000,1.51,-1.15
29981,-6.19,-5.74,-0.37,0.0,0.0,0.0,0,5000,1.57,-0.89
30002,-6.37,-5.73,0.64,0.0,0.0,0.0,0,5004,0.34,0.02
30022,-6.95,-5.75,0.84,0.0,0.0,0.0,0,5004,-1.13,0.87
30043,-6.50,-5.78,0.92,0.0,0.0,0.0,0,5000,-1.21,0.66
30063,-6.13,-5.76,1.37,0.0,0.0,0.0,0,5004,0.46,-0.23
30084,-6.35,-5.74,1.83,0.0,0.0,0.0,0,5000,0.99,-0.64
30104,-6.44,-5.73,1.95,0.0,0.0,0.0,0,5004,0.53,-0.15
30125,-6.40,-5.73,0.76,0.0,0.0,0.0,0,5000,0.17,0.09
30145,-5.95,-5.75,-1.13,0.0,0.0,0.0,0,5000,0.21,-0.29
30166,-6.08,-5.78,-2.20,0.0,0.0,0.0,0,5000,0.53,-0.70
30186,-6.46,-5.83,-1.28,0.0,0.0,0.0,0,5000,0.31,-0.53
30206,-6.52,-5.87,0.55,0.0,0.0,0.0,0,5004,0.29,-0.79
30227,-6.57,-5.89,1.82,0.0,0.0,0.0,0,5004,0.56,-0.63
30247,-6.34,-5.86,1.53,0.0,0.0,0.0,0,5004,-0.17,0.02
30268,-6.38,-5.87,0.60,0.0,0.0,0.0,0,5000,-1.01,0.87
30288,-5.98,-5.87,-0.52,0.0,0.0,0.0,0,5000,-0.92,0.81
30309,-5.49,-5.86,-1.80,0.0,0.0,0.0,0,5000,0.35,0.14
30329,-6.44,-5.89,-1.27,0.0,0.0,0.0,0,5000,1.24,-0.60
30350,-6.96,-5.96,-0.24,0.0,0.0,0.0,0,5000,0.47,-0.82
30370,-6.56,-6.01,-0.05,0.0,0.0,0.0,0,5000,-0.40,-0.38
30391,-5.77,-6.00,-0.92,0.0,0.0,0.0,0,5004,-0.31,-0.02
30411,-5.99,-6.01,-1.66,0.0,0.0,0.0,0,5000,0.38,-0.21
30432,-6.11,-6.03,-1.88,0.0,0.0,0.0,0,5000,0.32,-0.21
30452,-6.72,-6.10,-1.44,0.0,0.0,0.0,0,5000,0.34,-0.21
30473,-6.34,-6.15,-0.95,0.0,0.0,0.0,0,5000,0.08,-0.53
30493,-5.53,-6.14,-0.69,0.0,0.0,0.0,0,5000,0.35,-0.61
30514,-6.06,-6.11,-0.64,0.0,0.0,0.0,0,5000,0.81,-0.73
30534,-6.62,-6.13,-0.60,0.0,0.0,0.0,0,5004,0.00,0.11
30555,-6.10,-6.14,-0.58,0.0,0.0,0.0,0,5000,-1.33,0.73
